   30.000001854734396       0.95780500107535360       0.51077609846268401        4.1400483078187187E-011   5.6597605147842106E-022   5.7605482397259635E-022   1.6300251403137412E-032   1.9578050010753536E-035   1.9578050010753536E-035   1.9578050010753536E-035
   22.625486541605778       0.94467130699190305       0.51422373497847573        2.7407653486652712E-011   2.6001304951647324E-022   2.6610454443349733E-022   6.1014339576344694E-033   1.9446788080325733E-035   1.9446788080325733E-035   1.9446788080325733E-035
   16.863810202373088       0.92626739373101930       0.51913577761879448        1.7975874132226551E-011   1.1866617651976891E-022   1.2243536344866203E-022   2.4507308329692552E-033   1.9262783323986349E-035   1.9262783323986349E-035   1.9262783323986349E-035
   12.474631359896108       0.90188469493717305       0.52579088891100589        1.1853015386299796E-011   5.6169057994961332E-023   5.8580380008857158E-023   1.1458781167002470E-033   1.9018967827136648E-035   1.9018967827136648E-035   1.9018967827136648E-035
   9.1996679884044781       0.86923784623348743       0.53497386680756875        7.8306693222388338E-012   2.7484247241859279E-023   2.9099145605366643E-023   6.4517961123533995E-034   1.8692501859342265E-035   1.8692501859342265E-035   1.8692501859342265E-035
   6.6147071992769266       0.82308359029033351       0.54851752855645319        5.0940493451198082E-012   1.3796433036064711E-023   1.4933741299109265E-023   4.8022572380601850E-034   1.8230957953736211E-035   1.8230957953736211E-035   1.8230957953736211E-035
   4.4140501449360121       0.74771557791436882       0.57217162933578192        3.1102789408680340E-012   6.9611682776941926E-024   7.8306529209599067E-024   6.3556292718757018E-034   1.7477273404150990E-035   1.7477273404150990E-035   1.7477273404150990E-035
   3.2536477844888991       0.67534661439828503       0.59688738601114000        2.2140406031051125E-012   4.8843254575635204E-024   5.7191075546523181E-024   1.5212535440421142E-033   1.6753579040809828E-035   1.6753579040809828E-035   1.6753579040809828E-035
   2.7201580915375994       0.62731304752132988       0.61450577103970583        1.8487424171767053E-012   4.3406393281679722E-024   5.2257449370255708E-024   3.6074852452578345E-033   1.6273240173286928E-035   1.6273240173286928E-035   1.6273240173286928E-035
   2.3765466476871100       0.58893423961705149       0.62934842295432536        1.6322829443043801E-012   4.1904332183342521E-024   5.1602761190852121E-024   8.5286318724728783E-033   1.5889449524728124E-035   1.5889449524728124E-035   1.5889449524728124E-035
   2.1295403607112320       0.55679019468342938       0.64234298279970181        1.4877837158460676E-012   4.2366835078004966E-024   5.3169780681302051E-024   1.9989806177901612E-032   1.5568006918070815E-035   1.5568006918070815E-035   1.5568006918070815E-035
   1.9365003903814921       0.52859441469919577       0.65419135855569976        1.3831933824739741E-012   4.4173640522085320E-024   5.6352330261278259E-024   4.7081438712752324E-032   1.5286047223365411E-035   1.5286047223365411E-035   1.5286047223365411E-035
   1.7782833040235075       0.50326919935981307       0.66521236314015897        1.3039638103575006E-012   4.7184063188774544E-024   6.1053133384830596E-024   1.1288531996813631E-031   1.5032793366609482E-035   1.5032793366609482E-035   1.5032793366609482E-035
   1.6434351163943086       0.48001771935205145       0.67566302973918924        1.2421698031990881E-012   5.1522379348630989E-024   6.7487974342240743E-024   2.8035525399024104E-031   1.4800277001777160E-035   1.4800277001777160E-035   1.4800277001777160E-035
   1.5157495650294308       0.45657039054391807       0.68653960195508690        1.1900322572941821E-012   5.8091003274231894E-024   7.6944884273665276E-024   7.9418440240300292E-031   1.4565802135117321E-035   1.4565802135117321E-035   1.4565802135117321E-035
   1.3860172512278635       0.43136328456779577       0.69862994724122829        1.1455170899859248E-012   6.8967798652170963E-024   9.2262086884467958E-024   2.8840132080250902E-030   1.4313729377746132E-035   1.4313729377746132E-035   1.4313729377746132E-035
   1.2684742988795730       0.40726317681685120       0.71059434533889876        1.1149341997970982E-012   8.5319535913975109E-024   1.1492736918735768E-023   1.1981138164762429E-029   1.4072726676752219E-035   1.4072726676752219E-035   1.4072726676752219E-035
   1.1725877226931980       0.38680032257243352       0.72107948020843116        1.0994309434883953E-012   1.0723927719075975E-023   1.4487048623352644E-023   4.8592533498575201E-029   1.3868096755588520E-035   1.3868096755588520E-035   1.3868096755588520E-035
   1.0923232675571921       0.36921663677568151       0.73033969119312236        1.0954205410189561E-012   1.3646850259165124E-023   1.8424107108625808E-023   1.9302126922352048E-028   1.3692258712741545E-035   1.3692258712741545E-035   1.3692258712741545E-035
   1.0247767578055746       0.35417027731238782       0.73845458903847405        1.1004860586700516E-012   1.7465975044348853E-023   2.3495867809270953E-023   7.3650435454359142E-028   1.3541794104117881E-035   1.3541794104117881E-035   1.3541794104117881E-035
  0.96790713565849917       0.34138231753963844       0.74549458606876318        1.1130299667587343E-012   2.2419238332073726E-023   2.9971244013658964E-023   2.6950926526003507E-027   1.3413913644542038E-035   1.3413913644542038E-035   1.3413913644542038E-035
  0.91874459363570482       0.33028003579127635       0.75171635191880648        1.1322465862303030E-012   2.8962632798201255E-023   3.8382472408107474E-023   9.7271075624684694E-027   1.3302890078783479E-035   1.3302890078783479E-035   1.3302890078783479E-035
  0.87405373343183779       0.32018433405918134       0.75746487039930632        1.1573972015484406E-012   3.7713820003187425E-023   4.9451166409744326E-023   3.5148719616564579E-026   1.3201932381007167E-035   1.3201932381007167E-035   1.3201932381007167E-035
  0.83461115812745323       0.31129787833647454       0.76259808849882416        1.1875952638735100E-012   4.9129548818978433E-023   6.3637824496550902E-023   1.2313520972543903E-025   1.3113067224814344E-035   1.3113067224814344E-035   1.3113067224814344E-035
  0.80024839316778462       0.30359415611430285       0.76710473942867496        1.2216608918534447E-012   6.3641647590554519E-023   8.1348573157816982E-023   4.0886632127236781E-025   1.3036029483337320E-035   1.3036029483337320E-035   1.3036029483337320E-035
  0.77249502597946063       0.29740983005797994       0.77076127547301088        1.2551964867966329E-012   7.9981286849522366E-023   1.0095592717605774E-022   1.1578535831800829E-024   1.2974185805926835E-035   1.2974185805926835E-035   1.2974185805926835E-035
  0.75282614220760913       0.29305299817340263       0.77335828989620758        1.2838534423525957E-012   9.5675035381862485E-023   1.1949927063621752E-022   2.5891118481807416E-024   1.2930617193412513E-035   1.2930617193412513E-035   1.2930617193412513E-035
  0.73635196279296322       0.28942419107118356       0.77553474048751481        1.3105459176370585E-012   1.1195942847757902E-022   1.3851051030562861E-022   5.2084387003599732E-024   1.2894328877793179E-035   1.2894328877793179E-035   1.2894328877793179E-035
  0.72138486997027962       0.28614588904036087       0.77751152797767198        1.3375545794351493E-012   1.3017168274921978E-022   1.5952708564418576E-022   1.0121255245316311E-023   1.2861545636513280E-035   1.2861545636513280E-035   1.2861545636513280E-035
  0.70722986273368615       0.28306347178024999       0.77937941292360080        1.3658331107213636E-012   1.5125351057454390E-022   1.8357629167409491E-022   1.9510261036943910E-023   1.2830721256144157E-035   1.2830721256144157E-035   1.2830721256144157E-035
  0.69374586042834396       0.28014491218014664       0.78115629399102704        1.3954802965556135E-012   1.7574032348181846E-022   2.1118759532822695E-022   3.7412742745551940E-023   1.2801535463420163E-035   1.2801535463420163E-035   1.2801535463420163E-035
  0.68087881495779490       0.27737731230565599       0.78284876811836512        1.4265086895782006E-012   2.0418250325093823E-022   2.4288503338350713E-022   7.1389142151136451E-023   1.2773859278128187E-035   1.2773859278128187E-035   1.2773859278128187E-035
  0.66858370024148794       0.27474977083368296       0.78446239272350182        1.4589270813791901E-012   2.3721088369734619E-022   2.7926000984553858E-022   1.3555840073848408E-022   1.2747583686302581E-035   1.2747583686302581E-035   1.2747583686302581E-035
  0.65681800518502143       0.27225198507172049       0.78600251135547983        1.4927532220357112E-012   2.7556198683521578E-022   3.2099478607145193E-022   2.5617350365261076E-022   1.2722605660323865E-035   1.2722605660323865E-035   1.2722605660323865E-035
  0.64554063892091873       0.26987403660833004       0.78747436872240273        1.5280180468827792E-012   3.2010310096097030E-022   3.6888408145494236E-022   4.8183293278840347E-022   1.2698826015409219E-035   1.2698826015409219E-035   1.2698826015409219E-035
  0.63471057797897190       0.26760612662399152       0.78888326138846776        1.5647722238682258E-012   3.7186864799302928E-022   4.2386695931532026E-022   9.0211622163072608E-022   1.2676146762702988E-035   1.2676146762702988E-035   1.2676146762702988E-035
  0.62428515758791525       0.26543824454439402       0.79023473459144356        1.6030965051563046E-012   4.3211562350674571E-022   4.8707615547509690E-022   1.6814517454864809E-021   1.2654467795787366E-035   1.2654467795787366E-035   1.2654467795787366E-035
  0.61421758039750318       0.26335968712809660       0.79153487759695718        1.6431189226961806E-012   5.0241334193530531E-022   5.5991889599600689E-022   3.1204107389520197E-021   1.2633682081526565E-035   1.2633682081526565E-035   1.2633682081526565E-035
  0.60445328909314422       0.26135836528001760       0.79279075862195780        1.6850430052713609E-012   5.8479471674122446E-022   6.4421388115784253E-022   5.7661826981767117E-021   1.2613668728154915E-035   1.2613668728154915E-035   1.2613668728154915E-035
  0.59492500477811450       0.25941987244150688       0.79401101823068054        1.7291922294252756E-012   6.8201609583407895E-022   7.4242609784152189E-022   1.0610888106934168E-020   1.2594283669114958E-035   1.2594283669114958E-035   1.2594283669114958E-035
  0.58554638411768922       0.25752632331438469       0.79520661854170005        1.7760772780733834E-012   7.9800687706091449E-022   8.5806979869693528E-022   1.9446133921815775E-020   1.2575348050219487E-035   1.2575348050219487E-035   1.2575348050219487E-035
  0.57620435098104583       0.25565499742317538       0.79639172968282490        1.8264951442075712E-012   9.3865356257171906E-022   9.9640232025299054E-022   3.5494379861392548E-020   1.2556634665182488E-035   1.2556634665182488E-035   1.2556634665182488E-035
  0.56675004232255444       0.25377680775841066       0.79758474481843256        1.8816750222826661E-012   1.1131932457993489E-021   1.1656380772388026E-021   6.4528808479281956E-020   1.2537852641948995E-035   1.2537852641948995E-035   1.2537852641948995E-035
  0.55698781219795546       0.25185453605536434       0.79880946744695525        1.9434998043196893E-012   1.3367843590480766E-021   1.3791498658812632E-021   1.1685202227285385E-019   1.2518629795363622E-035   1.2518629795363622E-035   1.2518629795363622E-035
  0.54666132179748628       0.24984073605723012       0.80009654543155906        2.0148584510907686E-012   1.6355120021094552E-021   1.6596751991586839E-021   2.1077918684967443E-019   1.2498491659661100E-035   1.2498491659661100E-035   1.2498491659661100E-035
  0.53543739167322646       0.24767559792588753       0.80148498288503189        2.1002215762406710E-012   2.0567475312853798E-021   2.0478348573803390E-021   3.7874823342744827E-019   1.2476840132430077E-035   1.2476840132430077E-035   1.2476840132430077E-035
  0.52289713286712247       0.24528683492139663       0.80302242599565599        2.2065482841536262E-012   2.6918320809604979E-021   2.6202763320809332E-021   6.7800772914210180E-019   1.2452952341400855E-035   1.2452952341400855E-035   1.2452952341400855E-035
  0.50856992371626752       0.24259844357378085       0.80475978414267901        2.3444848290948071E-012   3.7276379117473386E-021   3.5293824335675835E-021   1.2092800079257124E-018   1.2426068246754066E-035   1.2426068246754066E-035   1.2426068246754066E-035
  0.49208857480198548       0.23956202734173271       0.80673111401769515        2.5291487378387677E-012   5.5637495131341751E-021   5.0887525517796165E-021   2.1493359050515643E-018   1.2395703879819188E-035   1.2395703879819188E-035   1.2395703879819188E-035
  0.47351021484680939       0.23621479518348709       0.80891545635090456        2.7786360155143658E-012   9.0660589806547961E-021   7.9444478129760401E-021   3.8077642976891801E-018   1.2362231332691999E-035   1.2362231332691999E-035   1.2362231332691999E-035
  0.45360472802928636       0.23272164670459444       0.81120767031750374        3.1085132535680911E-012   1.6057639024188729E-020   1.3372365259412781E-020   6.7162740983439955E-018   1.2327299612546854E-035   1.2327299612546854E-035   1.2327299612546854E-035
  0.43473959618485553       0.22950414884732717       0.81333052522826366        3.5000994429811521E-012   2.9086989887047981E-020   2.2956419512458747E-020   1.1389496166965951E-017   1.2295124417214600E-035   1.2295124417214600E-035   1.2295124417214600E-035
  0.41755673138114585       0.22665554252635314       0.81521928566202884        3.9454975312262752E-012   5.2504809404768781E-020   3.9258729641528262E-020   1.8654724299403748E-017   1.2266638162122394E-035   1.2266638162122394E-035   1.2266638162122394E-035
  0.40182336421270387       0.22411794406693236       0.81690923653060799        4.4515752805415232E-012   9.4445400722021406E-020   6.6888463936528119E-020   2.9991942782863177E-017   1.2241262006621125E-035   1.2241262006621125E-035   1.2241262006621125E-035
  0.38734358245719669       0.22184367288061496       0.81842978548382939        5.0262918384406334E-012   1.6932633253474588E-019   1.1356951890305934E-019   4.7755062823245487E-017   1.2218519141612522E-035   1.2218519141612522E-035   1.2218519141612522E-035
  0.37395529301959174       0.21979383862016091       0.81980513707194136        5.6789697403894891E-012   3.0269939455807117E-019   1.9224951159102237E-019   7.5692354210040555E-017   1.2198020661003077E-035   1.2198020661003077E-035   1.2198020661003077E-035
  0.36153669531919347       0.21793845047681212       0.82105401521455057        6.4199552413520784E-012   5.3965616815864777E-019   3.2453235742869536E-019   1.1972865127504961E-016   1.2179466654683965E-035   1.2179466654683965E-035   1.2179466654683965E-035
  0.34998034281390294       0.21625179062045488       0.82219262716660757        7.2606890097825720E-012   9.5943217215849317E-019   5.4631026046247570E-019   1.8927886233242050E-016   1.2162599942621012E-035   1.2162599942621012E-035   1.2162599942621012E-035
  0.33918423594659314       0.21471078019324827       0.82323567989140711        8.2133052463990049E-012   1.7000420745942763E-018   9.1665713963930477E-019   2.9943461867710661E-016   1.2147189734680957E-035   1.2147189734680957E-035   1.2147189734680957E-035
  0.32905535535679337       0.21329524578619452       0.82419613729920904        9.2943973437906602E-012   3.0057906889853296E-018   1.5347429940387580E-018   4.7455410328611384E-016   1.2133034295415154E-035   1.2133034295415154E-035   1.2133034295415154E-035
